"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Reading","Spring",12,213,31
"Reading","Spring",0,147,32
"Reading","Spring",1,165,32
"Reading","Spring",2,178,32
"Reading","Spring",3,190,32
"Reading","Spring",4,197,32
"Reading","Spring",5,204,32
"Reading","Spring",6,208,32
"Reading","Spring",7,211,32
"Reading","Spring",8,214,32
"Reading","Spring",9,213,32
"Reading","Spring",10,215,32
"Reading","Spring",11,216,32
"Reading","Spring",12,214,32
"Reading","Spring",0,148,33
"Reading","Spring",1,165,33
"Reading","Spring",2,179,33
"Reading","Spring",3,190,33
"Reading","Spring",4,198,33
"Reading","Spring",5,204,33
"Reading","Spring",6,208,33
"Reading","Spring",7,211,33
"Reading","Spring",8,214,33
"Reading","Spring",9,213,33
"Reading","Spring",10,216,33
"Reading","Spring",11,217,33
"Reading","Spring",12,214,33
"Reading","Spring",0,148,34
"Reading","Spring",1,166,34
"Reading","Spring",2,179,34
"Reading","Spring",3,190,34
"Reading","Spring",4,198,34
"Reading","Spring",5,204,34
"Reading","Spring",6,209,34
"Reading","Spring",7,212,34
"Reading","Spring",8,215,34
"Reading","Spring",9,214,34
"Reading","Spring",10,216,34
"Reading","Spring",11,217,34
"Reading","Spring",12,215,34
"Reading","Spring",0,148,35
"Reading","Spring",1,166,35
"Reading","Spring",2,180,35
"Reading","Spring",3,191,35
"Reading","Spring",4,199,35
"Reading","Spring",5,205,35
"Reading","Spring",6,209,35
"Reading","Spring",7,212,35
"Reading","Spring",8,215,35
"Reading","Spring",9,214,35
"Reading","Spring",10,217,35
"Reading","Spring",11,218,35
"Reading","Spring",12,215,35
"Reading","Spring",0,149,36
"Reading","Spring",1,166,36
"Reading","Spring",2,180,36
"Reading","Spring",3,191,36
"Reading","Spring",4,199,36
"Reading","Spring",5,205,36
"Reading","Spring",6,210,36
"Reading","Spring",7,212,36
"Reading","Spring",8,216,36
"Reading","Spring",9,215,36
"Reading","Spring",10,217,36
"Reading","Spring",11,218,36
"Reading","Spring",12,216,36
"Reading","Spring",0,149,37
"Reading","Spring",1,167,37
"Reading","Spring",2,180,37
"Reading","Spring",3,192,37
"Reading","Spring",4,199,37
"Reading","Spring",5,206,37
"Reading","Spring",6,210,37
"Reading","Spring",7,213,37
"Reading","Spring",8,216,37
"Reading","Spring",9,215,37
"Reading","Spring",10,217,37
"Reading","Spring",11,219,37
"Reading","Spring",12,217,37
"Reading","Spring",0,149,38
"Reading","Spring",1,167,38
"Reading","Spring",2,181,38
"Reading","Spring",3,192,38
"Reading","Spring",4,200,38
"Reading","Spring",5,206,38
"Reading","Spring",6,210,38
"Reading","Spring",7,213,38
"Reading","Spring",8,217,38
"Reading","Spring",9,216,38
"Reading","Spring",10,218,38
"Reading","Spring",11,219,38
"Reading","Spring",12,217,38
"Reading","Spring",0,150,39
"Reading","Spring",1,167,39
"Reading","Spring",2,181,39
"Reading","Spring",3,193,39
"Reading","Spring",4,200,39
"Reading","Spring",5,207,39
"Reading","Spring",6,211,39
"Reading","Spring",7,214,39
"Reading","Spring",8,217,39
"Reading","Spring",9,216,39
"Reading","Spring",10,218,39
"Reading","Spring",11,220,39
"Reading","Spring",12,218,39
"Reading","Spring",0,150,40
"Reading","Spring",1,168,40
"Reading","Spring",2,182,40
"Reading","Spring",3,193,40
"Reading","Spring",4,201,40
"Reading","Spring",5,207,40
"Reading","Spring",6,211,40
"Reading","Spring",7,214,40
"Reading","Spring",8,217,40
"Reading","Spring",9,217,40
"Reading","Spring",10,219,40
"Reading","Spring",11,220,40
"Reading","Spring",12,218,40
"Reading","Spring",0,150,41
"Reading","Spring",1,168,41
"Reading","Spring",2,182,41
"Reading","Spring",3,193,41
"Reading","Spring",4,201,41
"Reading","Spring",5,207,41
"Reading","Spring",6,212,41
"Reading","Spring",7,215,41
"Reading","Spring",8,218,41
"Reading","Spring",9,217,41
"Reading","Spring",10,219,41
"Reading","Spring",11,221,41
"Reading","Spring",12,219,41
"Reading","Spring",0,151,42
"Reading","Spring",1,169,42
"Reading","Spring",2,182,42
"Reading","Spring",3,194,42
"Reading","Spring",4,202,42
"Reading","Spring",5,208,42
"Reading","Spring",6,212,42
"Reading","Spring",7,215,42
"Reading","Spring",8,218,42
"Reading","Spring",9,218,42
"Reading","Spring",10,220,42
"Reading","Spring",11,221,42
"Reading","Spring",12,220,42
"Reading","Spring",0,151,43
"Reading","Spring",1,169,43
"Reading","Spring",2,183,43
"Reading","Spring",3,194,43
"Reading","Spring",4,202,43
"Reading","Spring",5,208,43
"Reading","Spring",6,213,43
"Reading","Spring",7,215,43
"Reading","Spring",8,219,43
"Reading","Spring",9,218,43
"Reading","Spring",10,220,43
"Reading","Spring",11,221,43
"Reading","Spring",12,220,43
"Reading","Spring",0,151,44
"Reading","Spring",1,169,44
"Reading","Spring",2,183,44
"Reading","Spring",3,195,44
"Reading","Spring",4,202,44
"Reading","Spring",5,209,44
"Reading","Spring",6,213,44
"Reading","Spring",7,216,44
"Reading","Spring",8,219,44
"Reading","Spring",9,219,44
"Reading","Spring",10,221,44
"Reading","Spring",11,222,44
"Reading","Spring",12,221,44
"Reading","Spring",0,152,45
"Reading","Spring",1,170,45
"Reading","Spring",2,184,45
"Reading","Spring",3,195,45
"Reading","Spring",4,203,45
"Reading","Spring",5,209,45
"Reading","Spring",6,213,45
"Reading","Spring",7,216,45
"Reading","Spring",8,220,45
"Reading","Spring",9,219,45
"Reading","Spring",10,221,45
"Reading","Spring",11,222,45
"Reading","Spring",12,221,45
"Reading","Spring",0,152,46
"Reading","Spring",1,170,46
"Reading","Spring",2,184,46
"Reading","Spring",3,195,46
"Reading","Spring",4,203,46
"Reading","Spring",5,209,46
"Reading","Spring",6,214,46
"Reading","Spring",7,217,46
"Reading","Spring",8,220,46
"Reading","Spring",9,219,46
"Reading","Spring",10,222,46
"Reading","Spring",11,223,46
"Reading","Spring",12,222,46
"Reading","Spring",0,152,47
"Reading","Spring",1,170,47
"Reading","Spring",2,184,47
"Reading","Spring",3,196,47
"Reading","Spring",4,204,47
"Reading","Spring",5,210,47
"Reading","Spring",6,214,47
"Reading","Spring",7,217,47
"Reading","Spring",8,220,47
"Reading","Spring",9,220,47
"Reading","Spring",10,222,47
"Reading","Spring",11,223,47
"Reading","Spring",12,223,47
"Reading","Spring",0,152,48
"Reading","Spring",1,171,48
"Reading","Spring",2,185,48
"Reading","Spring",3,196,48
"Reading","Spring",4,204,48
"Reading","Spring",5,210,48
"Reading","Spring",6,215,48
"Reading","Spring",7,218,48
"Reading","Spring",8,221,48
"Reading","Spring",9,220,48
"Reading","Spring",10,223,48
"Reading","Spring",11,224,48
"Reading","Spring",12,223,48
"Reading","Spring",0,153,49
"Reading","Spring",1,171,49
"Reading","Spring",2,185,49
"Reading","Spring",3,197,49
"Reading","Spring",4,204,49
"Reading","Spring",5,211,49
"Reading","Spring",6,215,49
"Reading","Spring",7,218,49
"Reading","Spring",8,221,49
"Reading","Spring",9,221,49
"Reading","Spring",10,223,49
"Reading","Spring",11,224,49
"Reading","Spring",12,224,49
"Reading","Spring",0,153,50
"Reading","Spring",1,171,50
"Reading","Spring",2,186,50
"Reading","Spring",3,197,50
"Reading","Spring",4,205,50
"Reading","Spring",5,211,50
"Reading","Spring",6,215,50
"Reading","Spring",7,218,50
"Reading","Spring",8,222,50
"Reading","Spring",9,221,50
"Reading","Spring",10,224,50
"Reading","Spring",11,225,50
"Reading","Spring",12,224,50
"Reading","Spring",0,153,51
"Reading","Spring",1,172,51
"Reading","Spring",2,186,51
"Reading","Spring",3,198,51
"Reading","Spring",4,205,51
"Reading","Spring",5,211,51
"Reading","Spring",6,216,51
"Reading","Spring",7,219,51
"Reading","Spring",8,222,51
"Reading","Spring",9,222,51
"Reading","Spring",10,224,51
"Reading","Spring",11,225,51
"Reading","Spring",12,225,51
"Reading","Spring",0,154,52
"Reading","Spring",1,172,52
"Reading","Spring",2,186,52
"Reading","Spring",3,198,52
"Reading","Spring",4,206,52
"Reading","Spring",5,212,52
"Reading","Spring",6,216,52
"Reading","Spring",7,219,52
"Reading","Spring",8,223,52
"Reading","Spring",9,222,52
"Reading","Spring",10,224,52
"Reading","Spring",11,226,52
"Reading","Spring",12,225,52
"Reading","Spring",0,154,53
"Reading","Spring",1,172,53
"Reading","Spring",2,187,53
"Reading","Spring",3,198,53
"Reading","Spring",4,206,53
"Reading","Spring",5,212,53
"Reading","Spring",6,217,53
"Reading","Spring",7,220,53
"Reading","Spring",8,223,53
"Reading","Spring",9,223,53
"Reading","Spring",10,225,53
"Reading","Spring",11,226,53
"Reading","Spring",12,226,53
"Reading","Spring",0,154,54
"Reading","Spring",1,173,54
"Reading","Spring",2,187,54
"Reading","Spring",3,199,54
"Reading","Spring",4,206,54
"Reading","Spring",5,213,54
"Reading","Spring",6,217,54
"Reading","Spring",7,220,54
"Reading","Spring",8,223,54
"Reading","Spring",9,223,54
"Reading","Spring",10,225,54
"Reading","Spring",11,227,54
"Reading","Spring",12,227,54
"Reading","Spring",0,155,55
"Reading","Spring",1,173,55
"Reading","Spring",2,188,55
"Reading","Spring",3,199,55
"Reading","Spring",4,207,55
"Reading","Spring",5,213,55
"Reading","Spring",6,217,55
"Reading","Spring",7,220,55
"Reading","Spring",8,224,55
"Reading","Spring",9,224,55
"Reading","Spring",10,226,55
"Reading","Spring",11,227,55
"Reading","Spring",12,227,55
"Reading","Spring",0,155,56
"Reading","Spring",1,174,56
"Reading","Spring",2,188,56
"Reading","Spring",3,200,56
"Reading","Spring",4,207,56
"Reading","Spring",5,213,56
"Reading","Spring",6,218,56
"Reading","Spring",7,221,56
"Reading","Spring",8,224,56
"Reading","Spring",9,224,56
"Reading","Spring",10,226,56
"Reading","Spring",11,228,56
"Reading","Spring",12,228,56
"Reading","Spring",0,155,57
"Reading","Spring",1,174,57
"Reading","Spring",2,188,57
"Reading","Spring",3,200,57
"Reading","Spring",4,208,57
"Reading","Spring",5,214,57
"Reading","Spring",6,218,57
"Reading","Spring",7,221,57
"Reading","Spring",8,225,57
"Reading","Spring",9,225,57
"Reading","Spring",10,227,57
"Reading","Spring",11,228,57
"Reading","Spring",12,228,57
"Reading","Spring",0,156,58
"Reading","Spring",1,174,58
"Reading","Spring",2,189,58
"Reading","Spring",3,200,58
"Reading","Spring",4,208,58
"Reading","Spring",5,214,58
"Reading","Spring",6,219,58
"Reading","Spring",7,222,58
"Reading","Spring",8,225,58
"Reading","Spring",9,225,58
"Reading","Spring",10,227,58
"Reading","Spring",11,228,58
"Reading","Spring",12,229,58
"Reading","Spring",0,156,59
"Reading","Spring",1,175,59
"Reading","Spring",2,189,59
"Reading","Spring",3,201,59
"Reading","Spring",4,209,59
"Reading","Spring",5,215,59
"Reading","Spring",6,219,59
"Reading","Spring",7,222,59
"Reading","Spring",8,225,59
"Reading","Spring",9,226,59
"Reading","Spring",10,228,59
"Reading","Spring",11,229,59
"Reading","Spring",12,230,59
"Reading","Spring",0,156,60
"Reading","Spring",1,175,60
"Reading","Spring",2,189,60
"Reading","Spring",3,201,60
"Reading","Spring",4,209,60
"Reading","Spring",5,215,60
"Reading","Spring",6,219,60
"Reading","Spring",7,223,60
"Reading","Spring",8,226,60
"Reading","Spring",9,226,60
"Reading","Spring",10,228,60
"Reading","Spring",11,229,60
"Reading","Spring",12,230,60
"Reading","Spring",0,156,61
"Reading","Spring",1,175,61
"Reading","Spring",2,190,61
"Reading","Spring",3,202,61
"Reading","Spring",4,209,61
"Reading","Spring",5,215,61
"Reading","Spring",6,220,61
"Reading","Spring",7,223,61
"Reading","Spring",8,226,61
"Reading","Spring",9,227,61
"Reading","Spring",10,229,61
"Reading","Spring",11,230,61
"Reading","Spring",12,231,61
"Reading","Spring",0,157,62
"Reading","Spring",1,176,62
"Reading","Spring",2,190,62
"Reading","Spring",3,202,62
"Reading","Spring",4,210,62
"Reading","Spring",5,216,62
"Reading","Spring",6,220,62
"Reading","Spring",7,223,62
"Reading","Spring",8,227,62
"Reading","Spring",9,227,62
"Reading","Spring",10,229,62
"Reading","Spring",11,230,62
"Reading","Spring",12,231,62
"Reading","Spring",0,157,63
"Reading","Spring",1,176,63
"Reading","Spring",2,191,63
"Reading","Spring",3,203,63
"Reading","Spring",4,210,63
"Reading","Spring",5,216,63
"Reading","Spring",6,221,63
"Reading","Spring",7,224,63
"Reading","Spring",8,227,63
"Reading","Spring",9,228,63
"Reading","Spring",10,230,63
"Reading","Spring",11,231,63
"Reading","Spring",12,232,63
"Reading","Spring",0,157,64
"Reading","Spring",1,176,64
"Reading","Spring",2,191,64
"Reading","Spring",3,203,64
"Reading","Spring",4,211,64
"Reading","Spring",5,217,64
"Reading","Spring",6,221,64
"Reading","Spring",7,224,64
"Reading","Spring",8,228,64
"Reading","Spring",9,228,64
"Reading","Spring",10,230,64
"Reading","Spring",11,231,64
"Reading","Spring",12,233,64
"Reading","Spring",0,158,65
"Reading","Spring",1,177,65
"Reading","Spring",2,192,65
"Reading","Spring",3,203,65
"Reading","Spring",4,211,65
"Reading","Spring",5,217,65
"Reading","Spring",6,222,65
"Reading","Spring",7,225,65
"Reading","Spring",8,228,65
"Reading","Spring",9,229,65
"Reading","Spring",10,231,65
"Reading","Spring",11,232,65
"Reading","Spring",12,233,65
"Reading","Spring",0,158,66
"Reading","Spring",1,177,66
"Reading","Spring",2,192,66
"Reading","Spring",3,204,66
"Reading","Spring",4,212,66
"Reading","Spring",5,218,66
"Reading","Spring",6,222,66
"Reading","Spring",7,225,66
"Reading","Spring",8,229,66
"Reading","Spring",9,229,66
"Reading","Spring",10,231,66
"Reading","Spring",11,232,66
"Reading","Spring",12,234,66
"Reading","Spring",0,158,67
"Reading","Spring",1,178,67
"Reading","Spring",2,192,67
"Reading","Spring",3,204,67
"Reading","Spring",4,212,67
"Reading","Spring",5,218,67
"Reading","Spring",6,222,67
"Reading","Spring",7,226,67
"Reading","Spring",8,229,67
"Reading","Spring",9,230,67
"Reading","Spring",10,232,67
"Reading","Spring",11,233,67
"Reading","Spring",12,234,67
"Reading","Spring",0,159,68
"Reading","Spring",1,178,68
"Reading","Spring",2,193,68
"Reading","Spring",3,205,68
"Reading","Spring",4,212,68
"Reading","Spring",5,218,68
"Reading","Spring",6,223,68
"Reading","Spring",7,226,68
"Reading","Spring",8,230,68
"Reading","Spring",9,230,68
"Reading","Spring",10,232,68
"Reading","Spring",11,233,68
"Reading","Spring",12,235,68
"Reading","Spring",0,159,69
"Reading","Spring",1,178,69
"Reading","Spring",2,193,69
"Reading","Spring",3,205,69
"Reading","Spring",4,213,69
"Reading","Spring",5,219,69
"Reading","Spring",6,223,69
"Reading","Spring",7,226,69
"Reading","Spring",8,230,69
"Reading","Spring",9,231,69
"Reading","Spring",10,233,69
"Reading","Spring",11,234,69
"Reading","Spring",12,236,69
"Reading","Spring",0,159,70
"Reading","Spring",1,179,70
"Reading","Spring",2,194,70
"Reading","Spring",3,206,70
"Reading","Spring",4,213,70
"Reading","Spring",5,219,70
"Reading","Spring",6,224,70
"Reading","Spring",7,227,70
"Reading","Spring",8,231,70
"Reading","Spring",9,231,70
"Reading","Spring",10,233,70
"Reading","Spring",11,234,70
"Reading","Spring",12,236,70
"Reading","Spring",0,160,71
"Reading","Spring",1,179,71
"Reading","Spring",2,194,71
"Reading","Spring",3,206,71
"Reading","Spring",4,214,71
"Reading","Spring",5,220,71
"Reading","Spring",6,224,71
"Reading","Spring",7,227,71
"Reading","Spring",8,231,71
"Reading","Spring",9,232,71
"Reading","Spring",10,234,71
"Reading","Spring",11,235,71
"Reading","Spring",12,237,71
"Reading","Spring",0,160,72
"Reading","Spring",1,180,72
"Reading","Spring",2,195,72
"Reading","Spring",3,207,72
"Reading","Spring",4,214,72
"Reading","Spring",5,220,72
"Reading","Spring",6,225,72
"Reading","Spring",7,228,72
"Reading","Spring",8,231,72
"Reading","Spring",9,232,72
"Reading","Spring",10,234,72
"Reading","Spring",11,235,72
"Reading","Spring",12,238,72
"Reading","Spring",0,160,73
"Reading","Spring",1,180,73
"Reading","Spring",2,195,73
"Reading","Spring",3,207,73
"Reading","Spring",4,215,73
"Reading","Spring",5,221,73
"Reading","Spring",6,225,73
"Reading","Spring",7,228,73
"Reading","Spring",8,232,73
"Reading","Spring",9,233,73
"Reading","Spring",10,235,73
"Reading","Spring",11,236,73
"Reading","Spring",12,238,73
"Reading","Spring",0,161,74
"Reading","Spring",1,181,74
"Reading","Spring",2,196,74
"Reading","Spring",3,208,74
"Reading","Spring",4,215,74
"Reading","Spring",5,221,74
"Reading","Spring",6,226,74
"Reading","Spring",7,229,74
"Reading","Spring",8,233,74
"Reading","Spring",9,234,74
"Reading","Spring",10,235,74
"Reading","Spring",11,237,74
"Reading","Spring",12,239,74
"Reading","Spring",0,161,75
"Reading","Spring",1,181,75
"Reading","Spring",2,196,75
"Reading","Spring",3,208,75
"Reading","Spring",4,216,75
"Reading","Spring",5,222,75
"Reading","Spring",6,226,75
"Reading","Spring",7,229,75
"Reading","Spring",8,233,75
"Reading","Spring",9,234,75
"Reading","Spring",10,236,75
"Reading","Spring",11,237,75
"Reading","Spring",12,240,75
"Reading","Spring",0,162,76
"Reading","Spring",1,181,76
"Reading","Spring",2,197,76
"Reading","Spring",3,209,76
"Reading","Spring",4,216,76
"Reading","Spring",5,222,76
"Reading","Spring",6,227,76
"Reading","Spring",7,230,76
"Reading","Spring",8,234,76
"Reading","Spring",9,235,76
"Reading","Spring",10,236,76
"Reading","Spring",11,238,76
"Reading","Spring",12,241,76
"Reading","Spring",0,162,77
"Reading","Spring",1,182,77
"Reading","Spring",2,197,77
"Reading","Spring",3,209,77
"Reading","Spring",4,217,77
"Reading","Spring",5,223,77
"Reading","Spring",6,227,77
"Reading","Spring",7,230,77
"Reading","Spring",8,234,77
"Reading","Spring",9,235,77
"Reading","Spring",10,237,77
"Reading","Spring",11,238,77
"Reading","Spring",12,241,77
"Reading","Spring",0,162,78
"Reading","Spring",1,182,78
"Reading","Spring",2,198,78
"Reading","Spring",3,210,78
"Reading","Spring",4,217,78
"Reading","Spring",5,223,78
"Reading","Spring",6,228,78
"Reading","Spring",7,231,78
"Reading","Spring",8,235,78
"Reading","Spring",9,236,78
"Reading","Spring",10,238,78
"Reading","Spring",11,239,78
"Reading","Spring",12,242,78
"Reading","Spring",0,163,79
"Reading","Spring",1,183,79
"Reading","Spring",2,198,79
"Reading","Spring",3,210,79
"Reading","Spring",4,218,79
"Reading","Spring",5,224,79
"Reading","Spring",6,228,79
"Reading","Spring",7,232,79
"Reading","Spring",8,235,79
"Reading","Spring",9,237,79
"Reading","Spring",10,238,79
"Reading","Spring",11,240,79
"Reading","Spring",12,243,79
"Reading","Spring",0,163,80
"Reading","Spring",1,183,80
"Reading","Spring",2,199,80
"Reading","Spring",3,211,80
"Reading","Spring",4,219,80
"Reading","Spring",5,224,80
"Reading","Spring",6,229,80
"Reading","Spring",7,232,80
"Reading","Spring",8,236,80
"Reading","Spring",9,237,80
"Reading","Spring",10,239,80
"Reading","Spring",11,240,80
"Reading","Spring",12,244,80
"Reading","Spring",0,164,81
"Reading","Spring",1,184,81
"Reading","Spring",2,199,81
"Reading","Spring",3,211,81
"Reading","Spring",4,219,81
"Reading","Spring",5,225,81
"Reading","Spring",6,229,81
"Reading","Spring",7,233,81
"Reading","Spring",8,236,81
"Reading","Spring",9,238,81
"Reading","Spring",10,239,81
"Reading","Spring",11,241,81
"Reading","Spring",12,245,81
"Reading","Spring",0,164,82
"Reading","Spring",1,184,82
"Reading","Spring",2,200,82
"Reading","Spring",3,212,82
"Reading","Spring",4,220,82
"Reading","Spring",5,226,82
"Reading","Spring",6,230,82
"Reading","Spring",7,233,82
"Reading","Spring",8,237,82
"Reading","Spring",9,239,82
"Reading","Spring",10,240,82
"Reading","Spring",11,242,82
"Reading","Spring",12,245,82
"Reading","Spring",0,165,83
"Reading","Spring",1,185,83
"Reading","Spring",2,200,83
"Reading","Spring",3,213,83
