"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"General Science","Spring",6,194.8,3
"General Science","Spring",7,196.7,3
"General Science","Spring",8,198.7,3
"General Science","Spring",9,201.3,3
"General Science","Spring",10,200.5,3
"General Science","Spring",11,201.2,3
"General Science","Spring",3,177.5,4
"General Science","Spring",4,185.7,4
"General Science","Spring",5,191.1,4
"General Science","Spring",6,195.6,4
"General Science","Spring",7,197.5,4
"General Science","Spring",8,199.5,4
"General Science","Spring",9,202.1,4
"General Science","Spring",10,201.5,4
"General Science","Spring",11,202.2,4
"General Science","Spring",3,178.2,5
"General Science","Spring",4,186.3,5
"General Science","Spring",5,191.7,5
"General Science","Spring",6,196.3,5
"General Science","Spring",7,198.2,5
"General Science","Spring",8,200.2,5
"General Science","Spring",9,202.8,5
"General Science","Spring",10,202.2,5
"General Science","Spring",11,203,5
"General Science","Spring",3,178.7,6
"General Science","Spring",4,186.8,6
"General Science","Spring",5,192.2,6
"General Science","Spring",6,196.8,6
"General Science","Spring",7,198.8,6
"General Science","Spring",8,200.7,6
"General Science","Spring",9,203.4,6
"General Science","Spring",10,202.9,6
"General Science","Spring",11,203.7,6
"General Science","Spring",3,179.2,7
"General Science","Spring",4,187.3,7
"General Science","Spring",5,192.7,7
"General Science","Spring",6,197.3,7
"General Science","Spring",7,199.3,7
"General Science","Spring",8,201.2,7
"General Science","Spring",9,203.9,7
"General Science","Spring",10,203.4,7
"General Science","Spring",11,204.3,7
"General Science","Spring",3,179.6,8
"General Science","Spring",4,187.7,8
"General Science","Spring",5,193.1,8
"General Science","Spring",6,197.7,8
"General Science","Spring",7,199.7,8
"General Science","Spring",8,201.7,8
"General Science","Spring",9,204.3,8
"General Science","Spring",10,203.9,8
"General Science","Spring",11,204.8,8
"General Science","Spring",3,180,9
"General Science","Spring",4,188.1,9
"General Science","Spring",5,193.5,9
"General Science","Spring",6,198.1,9
"General Science","Spring",7,200.1,9
"General Science","Spring",8,202.1,9
"General Science","Spring",9,204.8,9
"General Science","Spring",10,204.4,9
"General Science","Spring",11,205.3,9
"General Science","Spring",3,180.3,10
"General Science","Spring",4,188.4,10
"General Science","Spring",5,193.8,10
"General Science","Spring",6,198.4,10
"General Science","Spring",7,200.5,10
"General Science","Spring",8,202.5,10
"General Science","Spring",9,205.1,10
"General Science","Spring",10,204.8,10
"General Science","Spring",11,205.7,10
"General Science","Spring",3,180.6,11
"General Science","Spring",4,188.7,11
"General Science","Spring",5,194.1,11
"General Science","Spring",6,198.8,11
"General Science","Spring",7,200.8,11
"General Science","Spring",8,202.8,11
"General Science","Spring",9,205.5,11
"General Science","Spring",10,205.2,11
"General Science","Spring",11,206.1,11
"General Science","Spring",3,180.9,12
"General Science","Spring",4,189,12
"General Science","Spring",5,194.4,12
"General Science","Spring",6,199.1,12
"General Science","Spring",7,201.1,12
"General Science","Spring",8,203.2,12
"General Science","Spring",9,205.8,12
"General Science","Spring",10,205.6,12
"General Science","Spring",11,206.5,12
"General Science","Spring",3,181.2,13
"General Science","Spring",4,189.3,13
"General Science","Spring",5,194.7,13
"General Science","Spring",6,199.4,13
"General Science","Spring",7,201.4,13
"General Science","Spring",8,203.5,13
"General Science","Spring",9,206.1,13
"General Science","Spring",10,205.9,13
"General Science","Spring",11,206.9,13
"General Science","Spring",3,181.5,14
"General Science","Spring",4,189.6,14
"General Science","Spring",5,195,14
"General Science","Spring",6,199.7,14
"General Science","Spring",7,201.7,14
"General Science","Spring",8,203.8,14
"General Science","Spring",9,206.4,14
"General Science","Spring",10,206.3,14
"General Science","Spring",11,207.2,14
"General Science","Spring",3,181.7,15
"General Science","Spring",4,189.8,15
"General Science","Spring",5,195.2,15
"General Science","Spring",6,199.9,15
"General Science","Spring",7,202,15
"General Science","Spring",8,204,15
"General Science","Spring",9,206.7,15
"General Science","Spring",10,206.6,15
"General Science","Spring",11,207.5,15
"General Science","Spring",3,182,16
"General Science","Spring",4,190.1,16
"General Science","Spring",5,195.5,16
"General Science","Spring",6,200.2,16
"General Science","Spring",7,202.3,16
"General Science","Spring",8,204.3,16
"General Science","Spring",9,207,16
"General Science","Spring",10,206.9,16
"General Science","Spring",11,207.9,16
"General Science","Spring",3,182.2,17
"General Science","Spring",4,190.3,17
"General Science","Spring",5,195.7,17
"General Science","Spring",6,200.4,17
"General Science","Spring",7,202.5,17
"General Science","Spring",8,204.6,17
"General Science","Spring",9,207.3,17
"General Science","Spring",10,207.2,17
"General Science","Spring",11,208.2,17
"General Science","Spring",3,182.5,18
"General Science","Spring",4,190.6,18
"General Science","Spring",5,195.9,18
"General Science","Spring",6,200.7,18
"General Science","Spring",7,202.8,18
"General Science","Spring",8,204.8,18
"General Science","Spring",9,207.5,18
"General Science","Spring",10,207.4,18
"General Science","Spring",11,208.5,18
"General Science","Spring",3,182.7,19
"General Science","Spring",4,190.8,19
"General Science","Spring",5,196.1,19
"General Science","Spring",6,200.9,19
"General Science","Spring",7,203,19
"General Science","Spring",8,205,19
"General Science","Spring",9,207.8,19
"General Science","Spring",10,207.7,19
"General Science","Spring",11,208.7,19
"General Science","Spring",3,182.9,20
"General Science","Spring",4,191,20
"General Science","Spring",5,196.3,20
"General Science","Spring",6,201.1,20
"General Science","Spring",7,203.2,20
"General Science","Spring",8,205.3,20
"General Science","Spring",9,208,20
"General Science","Spring",10,208,20
"General Science","Spring",11,209,20
"General Science","Spring",3,183.1,21
"General Science","Spring",4,191.2,21
"General Science","Spring",5,196.5,21
"General Science","Spring",6,201.3,21
"General Science","Spring",7,203.4,21
"General Science","Spring",8,205.5,21
"General Science","Spring",9,208.2,21
"General Science","Spring",10,208.2,21
"General Science","Spring",11,209.3,21
"General Science","Spring",3,183.3,22
"General Science","Spring",4,191.4,22
"General Science","Spring",5,196.7,22
"General Science","Spring",6,201.5,22
"General Science","Spring",7,203.6,22
"General Science","Spring",8,205.7,22
"General Science","Spring",9,208.4,22
"General Science","Spring",10,208.5,22
"General Science","Spring",11,209.5,22
"General Science","Spring",3,183.5,23
"General Science","Spring",4,191.6,23
"General Science","Spring",5,196.9,23
"General Science","Spring",6,201.7,23
"General Science","Spring",7,203.9,23
"General Science","Spring",8,205.9,23
"General Science","Spring",9,208.7,23
"General Science","Spring",10,208.7,23
"General Science","Spring",11,209.8,23
"General Science","Spring",3,183.7,24
"General Science","Spring",4,191.8,24
"General Science","Spring",5,197.1,24
"General Science","Spring",6,201.9,24
"General Science","Spring",7,204.1,24
"General Science","Spring",8,206.1,24
"General Science","Spring",9,208.9,24
"General Science","Spring",10,208.9,24
"General Science","Spring",11,210,24
"General Science","Spring",3,183.9,25
"General Science","Spring",4,192,25
"General Science","Spring",5,197.3,25
"General Science","Spring",6,202.1,25
"General Science","Spring",7,204.3,25
"General Science","Spring",8,206.3,25
"General Science","Spring",9,209.1,25
"General Science","Spring",10,209.2,25
"General Science","Spring",11,210.2,25
"General Science","Spring",3,184.1,26
"General Science","Spring",4,192.1,26
"General Science","Spring",5,197.5,26
"General Science","Spring",6,202.3,26
"General Science","Spring",7,204.5,26
"General Science","Spring",8,206.5,26
"General Science","Spring",9,209.3,26
"General Science","Spring",10,209.4,26
"General Science","Spring",11,210.5,26
"General Science","Spring",3,184.3,27
"General Science","Spring",4,192.3,27
"General Science","Spring",5,197.7,27
"General Science","Spring",6,202.5,27
"General Science","Spring",7,204.6,27
"General Science","Spring",8,206.7,27
"General Science","Spring",9,209.5,27
"General Science","Spring",10,209.6,27
"General Science","Spring",11,210.7,27
"General Science","Spring",3,184.4,28
"General Science","Spring",4,192.5,28
"General Science","Spring",5,197.8,28
"General Science","Spring",6,202.7,28
"General Science","Spring",7,204.8,28
"General Science","Spring",8,206.9,28
"General Science","Spring",9,209.7,28
"General Science","Spring",10,209.8,28
"General Science","Spring",11,210.9,28
"General Science","Spring",3,184.6,29
"General Science","Spring",4,192.7,29
"General Science","Spring",5,198,29
"General Science","Spring",6,202.8,29
"General Science","Spring",7,205,29
"General Science","Spring",8,207.1,29
"General Science","Spring",9,209.9,29
"General Science","Spring",10,210,29
"General Science","Spring",11,211.2,29
"General Science","Spring",3,184.8,30
"General Science","Spring",4,192.8,30
"General Science","Spring",5,198.2,30
"General Science","Spring",6,203,30
"General Science","Spring",7,205.2,30
"General Science","Spring",8,207.3,30
"General Science","Spring",9,210,30
"General Science","Spring",10,210.2,30
"General Science","Spring",11,211.4,30
"General Science","Spring",3,184.9,31
"General Science","Spring",4,193,31
"General Science","Spring",5,198.3,31
"General Science","Spring",6,203.2,31
"General Science","Spring",7,205.4,31
"General Science","Spring",8,207.5,31
"General Science","Spring",9,210.2,31
"General Science","Spring",10,210.4,31
"General Science","Spring",11,211.6,31
"General Science","Spring",3,185.1,32
"General Science","Spring",4,193.2,32
"General Science","Spring",5,198.5,32
"General Science","Spring",6,203.4,32
"General Science","Spring",7,205.5,32
"General Science","Spring",8,207.6,32
"General Science","Spring",9,210.4,32
"General Science","Spring",10,210.6,32
"General Science","Spring",11,211.8,32
"General Science","Spring",3,185.3,33
"General Science","Spring",4,193.3,33
"General Science","Spring",5,198.7,33
"General Science","Spring",6,203.5,33
"General Science","Spring",7,205.7,33
"General Science","Spring",8,207.8,33
"General Science","Spring",9,210.6,33
"General Science","Spring",10,210.8,33
"General Science","Spring",11,212,33
"General Science","Spring",3,185.4,34
"General Science","Spring",4,193.5,34
"General Science","Spring",5,198.8,34
"General Science","Spring",6,203.7,34
"General Science","Spring",7,205.9,34
"General Science","Spring",8,208,34
"General Science","Spring",9,210.8,34
"General Science","Spring",10,211,34
"General Science","Spring",11,212.2,34
"General Science","Spring",3,185.6,35
"General Science","Spring",4,193.6,35
"General Science","Spring",5,199,35
"General Science","Spring",6,203.8,35
"General Science","Spring",7,206.1,35
"General Science","Spring",8,208.2,35
"General Science","Spring",9,210.9,35
"General Science","Spring",10,211.2,35
"General Science","Spring",11,212.4,35
"General Science","Spring",3,185.8,36
"General Science","Spring",4,193.8,36
"General Science","Spring",5,199.1,36
"General Science","Spring",6,204,36
"General Science","Spring",7,206.2,36
"General Science","Spring",8,208.3,36
"General Science","Spring",9,211.1,36
"General Science","Spring",10,211.4,36
"General Science","Spring",11,212.6,36
"General Science","Spring",3,185.9,37
"General Science","Spring",4,193.9,37
"General Science","Spring",5,199.3,37
"General Science","Spring",6,204.2,37
"General Science","Spring",7,206.4,37
"General Science","Spring",8,208.5,37
"General Science","Spring",9,211.3,37
"General Science","Spring",10,211.6,37
"General Science","Spring",11,212.8,37
"General Science","Spring",3,186.1,38
"General Science","Spring",4,194.1,38
"General Science","Spring",5,199.5,38
"General Science","Spring",6,204.3,38
"General Science","Spring",7,206.6,38
"General Science","Spring",8,208.7,38
"General Science","Spring",9,211.5,38
"General Science","Spring",10,211.8,38
"General Science","Spring",11,213,38
"General Science","Spring",3,186.2,39
"General Science","Spring",4,194.3,39
"General Science","Spring",5,199.6,39
"General Science","Spring",6,204.5,39
"General Science","Spring",7,206.7,39
"General Science","Spring",8,208.8,39
"General Science","Spring",9,211.6,39
"General Science","Spring",10,212,39
"General Science","Spring",11,213.2,39
"General Science","Spring",3,186.4,40
"General Science","Spring",4,194.4,40
"General Science","Spring",5,199.8,40
"General Science","Spring",6,204.6,40
"General Science","Spring",7,206.9,40
"General Science","Spring",8,209,40
"General Science","Spring",9,211.8,40
"General Science","Spring",10,212.2,40
"General Science","Spring",11,213.4,40
"General Science","Spring",3,186.5,41
"General Science","Spring",4,194.6,41
"General Science","Spring",5,199.9,41
"General Science","Spring",6,204.8,41
"General Science","Spring",7,207,41
"General Science","Spring",8,209.2,41
"General Science","Spring",9,212,41
"General Science","Spring",10,212.4,41
"General Science","Spring",11,213.6,41
"General Science","Spring",3,186.7,42
"General Science","Spring",4,194.7,42
"General Science","Spring",5,200.1,42
"General Science","Spring",6,205,42
"General Science","Spring",7,207.2,42
"General Science","Spring",8,209.3,42
"General Science","Spring",9,212.1,42
"General Science","Spring",10,212.5,42
